Country Code,Country Name,Indicator Code,Indicator Name,Year,Number of Records,Literacy
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,83.48
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,84.46
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,84.65
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,85.06
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,85.35
MIC,Middle income,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,85.64
MKD,"Macedonia, FYR",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,94.06
MKD,"Macedonia, FYR",SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,96.13
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,9.43
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,19.04
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,24
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,26.18
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,31.1
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,33.56
MLI,Mali,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,33.07
MLT,Malta,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,86.93
MLT,Malta,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,87.87
MLT,Malta,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,92.36
MLT,Malta,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,93.31
MMR,Myanmar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,78.57
MMR,Myanmar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,89.94
MMR,Myanmar,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,75.55
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1972,1,39.45
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1973,1,39.94
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1974,1,40.43
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,40.97
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,41.53
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,42.09
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,42.79
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,43.51
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,44.32
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,45.09
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,45.85
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,46.62
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,47.63
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,48.68
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,49.92
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,50.66
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,51.77
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,52.82
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,55.45
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,56.72
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,57.74
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,58.62
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,59.6
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,61.17
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,62.68
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,63.53
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,64.73
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,65.84
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,66.88
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,68.04
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,68.37
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,72.04
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,72.95
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,73.38
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,72.39
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,72.88
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,73.38
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,73.17
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,74.01
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,74.2
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,74.71
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,75.01
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,75.52
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,76.36
MNA,Middle East & North Africa (excluding high income),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,76.78
MNE,Montenegro,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,89.64
MNE,Montenegro,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,93.46
MNE,Montenegro,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,97.77
MNE,Montenegro,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,98.44
MNG,Mongolia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,97.77
MNG,Mongolia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,98.26
MOZ,Mozambique,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,27
MOZ,Mozambique,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,38.71
MOZ,Mozambique,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,48.16
MOZ,Mozambique,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,50.58
MRT,Mauritania,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,51.21
MRT,Mauritania,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,45.5
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,79.87
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,84.3
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,89.25
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,91.77
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,91.49
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,92.47
MUS,Mauritius,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,92.71
MWI,Malawi,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,48.54
MWI,Malawi,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,64.13
MWI,Malawi,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,61.31
MWI,Malawi,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,65.15
MWI,Malawi,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,62.14
MYS,Malaysia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,69.52
MYS,Malaysia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,82.92
MYS,Malaysia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,88.69
MYS,Malaysia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,93.12
NAM,Namibia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,75.82
NAM,Namibia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,84.94
NAM,Namibia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,76.49
NAM,Namibia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,88.27
NER,Niger,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,14.38
NER,Niger,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,28.67
NER,Niger,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,15.46
NGA,Nigeria,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,55.45
NGA,Nigeria,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,54.77
NGA,Nigeria,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,51.08
NIC,Nicaragua,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,76.68
NIC,Nicaragua,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,78
NPL,Nepal,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,20.57
NPL,Nepal,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,32.98
NPL,Nepal,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,48.61
NPL,Nepal,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,59.63
OMN,Oman,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,81.36
OMN,Oman,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,86.62
OMN,Oman,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,86.94
OMN,Oman,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,91.98
OMN,Oman,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,93.04
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,71.24
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,71.4
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,71.55
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,71.8
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,72.15
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,72.61
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,73.07
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,73.52
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,73.89
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,74.35
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,74.94
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,75.07
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,75.45
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,76.07
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,76.63
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,77.45
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,77.98
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,78.05
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,78.71
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,79.45
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,80.06
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,80.47
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,80.98
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,80.53
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,79.75
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,80.94
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,80.4
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,81.07
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,81.56
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,81.98
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,82.44
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,82.68
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,83.12
OSS,Other small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,83.32
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,25.73
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,42.7
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,49.87
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,54.15
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,55.53
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,54.89
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,55.38
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,54.74
PAK,Pakistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,56.76
